transaction_id,txn_ts,amount,merchant_cat,card_id,device_id,ip_addr,v1,v2,v3,v4,v5,label
6442633621,2025-01-04 20:34:00,51.87,grocery,391952e7,65873ed8,10.0.0.77,-0.7117911328205389,-0.7356299695922935,-0.794728838418897,-0.2734633763439359,0.30327828267611934,0
6050017941,2025-01-08 03:44:00,15.68,travel,eb159e10,dd90a73a,10.0.0.60,-0.9153162119277299,-0.131711895008003,-0.593448629575269,1.1287872726894597,1.138539835166337,0
2966818027,2025-01-04 07:01:00,64.29,restaurants,2bee11ef,b94c1373,10.0.0.12,-1.286272097826046,0.7206944362073266,-1.424051264782576,1.0261052553313637,0.02789729136399753,0
8715126582,2025-01-09 04:11:00,190.94,travel,34344840,2525e82a,10.0.0.12,0.8054517894213482,-0.10761800530637267,-0.8952074446892123,0.28064971006452033,0.3303561405443619,0
8416627208,2025-01-07 03:05:00,18.89,apparel,c395df48,1044e532,10.0.0.55,-0.6255878778795444,1.2820762865661186,-0.3943566208566931,0.9468092400315731,1.1303459523308836,0
8920610808,2025-01-06 11:12:00,153.64,utilities,24297031,ebb14b40,10.0.0.190,0.4696410671601946,-1.2645018795147918,0.23221556651301872,-1.2873337549751975,-0.10182493998019836,0
4337662351,2025-01-05 14:08:00,305.07,apparel,83f12c50,d950faab,10.0.0.81,-1.247646769922264,0.42488963340985336,-0.8308130072868583,1.2201445178613934,1.3959955342971075,0
3317822847,2025-01-02 18:20:00,75.04,utilities,a3d4eb56,d7ff31e1,10.0.0.24,-1.521936826433364,-1.6898335727736071,-1.9217483241527495,0.9551526313902532,-0.6890236183698998,0
2834688418,2025-01-07 05:20:00,39.56,restaurants,6a65535b,4533eca9,10.0.0.166,2.738467992066321,-0.10737716597500573,-1.0834575821554777,-1.779182348721318,-0.004156847736253872,0
8438531524,2025-01-03 03:56:00,189.38,apparel,66f06321,2cb2dc4b,10.0.0.42,-1.4335961640689299,-1.6921845482614308,-0.41288473423413863,-0.19956902234826268,0.27349602052439165,0
1089858141,2025-01-01 03:27:00,25.65,pharmacy,1b4e427d,4c1ef2ea,10.0.0.237,0.2055846118456121,0.18061636445525858,-0.5191786190038786,-0.6588691209792059,-0.7321572699583299,0
3735742892,2025-01-02 02:07:00,150.45,online,fe5f4a45,6e2b2066,10.0.0.71,-0.9323140622734339,-1.2643831600268778,0.012422284074351307,-0.7313424578775278,-2.134862854693947,0
5469975246,2025-01-08 20:25:00,139.87,utilities,6149f296,05aa7d33,10.0.0.15,0.38343146625401436,-0.4392069172112494,0.19536128434211758,0.790186326517323,1.6880863477533177,0
5949448806,2025-01-10 23:31:00,74.71,gas,439c43bc,72d164cf,10.0.0.250,0.33015614569436735,0.541597094196867,1.7190470595141552,0.518039948107516,-0.28082162800882426,0
6432589837,2025-01-04 14:44:00,22.19,utilities,41035288,ea5e88f3,10.0.0.5,-1.1466291083101383,-0.5629900118252384,-0.347599220919481,0.4796971221851623,-1.294074251141005,0
3144699076,2025-01-05 14:16:00,29.53,online,1da9b52c,89528b41,10.0.0.232,-0.3857821423195874,-0.9681480434337967,2.683141912185939,0.7719788850106958,0.07383204501428182,0
1482866321,2025-01-09 14:52:00,205.59,gas,2e10ed60,f3c5ea2f,10.0.0.15,0.30893788260373645,-1.1054160678159413,-0.050114984793761315,0.8673468219621933,-0.34079466455781277,0
3847946217,2025-01-06 01:50:00,92.08,travel,b5457314,78caa992,10.0.0.236,0.916798107355847,-0.8206336397591298,0.6395781079398107,-0.007931062765885004,0.5445257705930304,0
4910144485,2025-01-06 22:28:00,125.7,apparel,b745df1a,dbdf6823,10.0.0.180,0.41260441278166904,1.032039345018989,-0.12957527880589303,-1.258637611101815,-0.18925728689703433,0
2113618378,2025-01-05 20:45:00,51.19,apparel,14873f7e,055654dc,10.0.0.123,2.017206102323279,0.9126708616406036,-0.5880580363730976,0.21518568500201718,1.5801489327537912,0
7255081125,2025-01-03 23:19:00,9.94,apparel,be520b8d,f79deb5c,10.0.0.160,-1.0598536932261882,1.458953163398173,0.8157893555394021,-1.5813137153045858,-0.6955542354770791,0
2962941956,2025-01-06 10:26:00,14.41,restaurants,20474970,d6b27c8d,10.0.0.237,0.19213048992151344,0.5685048403193258,1.2199840138015734,-1.351329890481547,1.0735421371013372,0
7918459878,2025-01-07 18:20:00,85.56,online,2b3cf1ef,aa5881c0,10.0.0.18,-0.49590279258921827,2.0900392510525947,-1.1616052397247523,0.45043005324092433,-0.4136358693129251,0
7135996040,2025-01-03 17:01:00,269.1,online,90a32546,11613665,10.0.0.2,-0.9423805588153455,1.0065530985796565,-0.795570672347667,0.7352681408436246,0.787126062360879,0
7730932972,2025-01-06 01:12:00,47.65,grocery,be8ab5a9,82f60ca0,10.0.0.13,2.763743621309442,-0.7406959504992177,-0.6895781231632733,0.4545516326089258,1.1050917985324065,0
2463784340,2025-01-01 20:56:00,440.7,restaurants,807060f8,c040e794,10.0.0.56,-1.194424663140417,0.663944059777596,0.24601008705168373,-0.11064546611263867,-1.5583311301656966,0
1238570293,2025-01-04 04:30:00,12.93,grocery,7ae1a617,70593f00,10.0.0.64,-0.47047963171975543,0.5630426014635759,-0.567809602045594,0.99591067423331,0.4343306739378028,0
4705152130,2025-01-03 01:47:00,0.83,grocery,85ea8ca6,c3d73180,10.0.0.235,-0.40315107868672334,-1.7507596239619054,-0.1208566265380806,-0.1550987134011572,-2.4182186558328214,0
2900276114,2025-01-03 10:30:00,134.12,pharmacy,13e70755,af98a2f0,10.0.0.200,1.5332566163683763,0.2049963993699492,1.164272768367497,0.09893683561802925,-2.262615074246238,0
3857638069,2025-01-09 05:05:00,200.07,utilities,79e44a03,5ba8d5a9,10.0.0.132,0.49276536042357133,0.7416458899101224,0.062205930511649854,-0.7534429032787978,-1.0823399260399165,0
5524641656,2025-01-09 03:23:00,88.26,pharmacy,7edaddd6,75e43873,10.0.0.150,0.5939525394928695,-0.7478548862193969,1.0430168830200715,-2.260997528490839,0.7550683062785498,0
7869518426,2025-01-07 01:10:00,32.84,gas,ecd64ec3,ccf93ac9,10.0.0.174,-0.04352261445465711,0.6221024790769569,-0.48880911280694633,-1.221426333499235,-0.38531340181201346,0
7761937184,2025-01-07 04:08:00,54.05,gas,9bdeb6df,589152af,10.0.0.225,0.17656233344624836,-1.3995689744743212,-0.5798080659802162,0.7084487091272961,-1.0985141212150191,0
8745428991,2025-01-07 03:27:00,15.1,grocery,4886006e,f1cfce1f,10.0.0.205,1.0494833716081116,-1.1145803185992336,0.23377631858618966,-1.2168015361424598,0.48233868370717686,0
8928281521,2025-01-02 00:33:00,25.08,gas,093bb97c,e837c86c,10.0.0.211,0.2305736324588306,0.34050335914991725,-0.6868923991507676,-0.2985013639684965,-3.498159507402746,0
1533842309,2025-01-06 07:01:00,194.96,apparel,64126b0a,9e989b5e,10.0.0.227,0.21546512928312583,0.08162049866111666,2.734722967822385,-1.7520647518980754,-1.0094178215248306,0
5353429760,2025-01-02 01:16:00,24.7,online,ae3f23c0,75f25bd8,10.0.0.30,0.7216547073563464,-0.33454630621418846,0.2461916294636675,-0.7554954877663831,1.1058230321052547,0
2894107878,2025-01-01 16:40:00,6.54,travel,bc93a42d,4da91e80,10.0.0.70,-1.0051382826213688,-0.8762317571552445,2.6314166338085054,0.9577178985261787,2.5580001383911233,0
8245275708,2025-01-05 02:44:00,97.19,online,15de5907,51eaf587,10.0.0.7,0.6839576421420217,0.4356438888441429,-0.9062958465004276,-0.32003378348731903,0.09987113226754557,0
2363993098,2025-01-07 11:46:00,171.58,travel,b61fbe4d,1b94a303,10.0.0.229,0.49231988848669717,0.4385932397500118,2.0354216499831206,0.08858025446374679,1.1214959729113456,0
2577888117,2025-01-05 08:16:00,32.6,travel,46c0edf3,fa73fbc6,10.0.0.102,0.7895589298720153,-1.075832524891978,-0.046843525949971807,-1.9652487834003096,0.21361689772032844,0
3393342049,2025-01-09 18:02:00,88.73,utilities,af81a649,0f98eb07,10.0.0.20,1.6445885783649865,1.7699322591081892,1.9316685782901615,0.9675771324275804,-0.13875906726170478,0
7194378774,2025-01-02 05:59:00,24.54,utilities,c00ec28b,a0652a12,10.0.0.24,-1.0902919881305053,1.1076533122802512,-3.2842803690720728,0.00968751084588366,-2.312604419063063,0
1579246903,2025-01-07 19:48:00,103.74,restaurants,74999720,93627c73,10.0.0.210,-0.007008044884082291,0.5945507918415779,-1.7979050020086125,0.41586734476256326,0.41187630019432536,0
5270878010,2025-01-01 22:14:00,118.63,gas,47d61ed6,7846df11,10.0.0.253,0.3507126319693842,-0.9630376506894645,0.2338776568504525,0.48122886197191145,0.33294600698576376,0
7253993553,2025-01-05 20:04:00,34.68,gas,1f2aca2f,d3e7875c,10.0.0.11,-2.3491075659025795,0.4245653942922641,0.5672362469298925,0.5539247082240542,0.9437712311734506,0
6404240620,2025-01-04 06:33:00,236.7,restaurants,dee93f4f,a1e76441,10.0.0.141,0.34105186421397293,0.9708174949080598,0.18880166765798453,-0.17354738749832704,-1.684887987212598,0
5613810924,2025-01-10 02:41:00,29.37,restaurants,0cf252de,fe6ad667,10.0.0.48,-0.18491868138717452,1.0569712699848548,0.6350500636322228,-0.805859271342841,1.022454782799049,0
4473806085,2025-01-05 17:10:00,18.06,utilities,3f905dd1,7ad14ffa,10.0.0.182,0.22247603487000703,-1.8672838841122121,-1.92608848596804,1.2286031384045344,0.1465061101866892,0
4609699719,2025-01-07 04:07:00,7.18,pharmacy,7aa88402,13231aaf,10.0.0.57,-0.4769354359067879,0.4320042382837364,-1.1970742708568956,0.5117936351530724,-0.8037641871669188,0
2778044067,2025-01-06 23:28:00,0.5,electronics,53b80502,c1f63681,10.0.0.125,0.51638680831209,-0.6383831130523644,-0.2670279638535254,0.342499142011006,1.0140260906006713,0
4590761141,2025-01-10 23:04:00,108.71,restaurants,e27b6ad0,22d11a45,10.0.0.12,0.15045170419291987,-0.20352738175974833,-1.5548690588643754,-1.5340368764619696,-0.15900895045014202,0
5734011049,2025-01-07 07:44:00,51.52,electronics,549ff8b3,0778bfe0,10.0.0.196,-0.24201738644259305,1.8220281956877054,-1.0134006236064659,1.2193337018818575,-1.2969470714386608,0
3736345769,2025-01-08 09:36:00,22.68,grocery,287539ad,278cada5,10.0.0.28,-1.2489488054223208,0.39957358543966487,-0.4187087499237559,-1.1427900886124052,-0.6331533191308083,0
4067497954,2025-01-07 09:43:00,216.47,electronics,ed055e18,fe243fe4,10.0.0.106,0.5209616855591461,-0.011763860596744008,0.3271145148538062,-0.8343911134850219,0.40645987672798956,0
1948986761,2025-01-06 13:29:00,20.58,online,8cdfd5cd,b6e5a18e,10.0.0.203,-1.2655163491257946,-0.20435813595090244,-1.5671283492810566,1.737436451835623,1.9735431875246112,0
8009310986,2025-01-03 23:48:00,23.32,travel,d5fd91d7,c7f77a11,10.0.0.237,-0.6134792328073962,1.0632666327922484,0.5185448592466027,-0.4599271574691686,1.0231935839252986,0
1017970265,2025-01-06 16:44:00,22.58,grocery,b6d3b357,58199066,10.0.0.90,0.8944655081262167,-0.46571130993855414,2.4231444873906027,2.514229249472972,-0.7020034633404819,0
3006946023,2025-01-01 00:29:00,269.67,travel,d603d116,05a1b5fc,10.0.0.166,-1.6207310950440152,-1.3634570805391717,-0.3002142666914374,1.0658837159360333,-0.2901037736692689,0
4930839423,2025-01-01 06:47:00,57.9,travel,9ff8b2cd,43f97708,10.0.0.99,1.4465531915282397,-0.266577181353887,0.3692787686449545,0.049711183795915194,1.1674635484373204,0
5016357415,2025-01-04 07:07:00,48.52,grocery,62dfb0a6,5b3f4e54,10.0.0.194,-2.541173391388548,-0.465900415857984,0.34933270255272353,-0.31543903323465344,0.7687354991272367,0
1570041909,2025-01-08 13:34:00,262.01,grocery,1ae47033,1ef67dc8,10.0.0.183,0.748445666628445,0.6883023799905099,-0.527242028990586,-1.5437118606628788,-0.4797799054103159,0
5696759160,2025-01-05 17:15:00,142.08,pharmacy,66560bd4,4906b393,10.0.0.111,0.9500555655156053,-0.43568237485878286,1.0357357947965002,0.44043848919993794,2.846866219070818,0
2214966971,2025-01-04 08:28:00,14.44,restaurants,fbefdf08,579ece55,10.0.0.235,-0.8470644202138838,0.3639684175589096,-1.1543616358506135,-0.245498698877408,-1.2016794484609004,0
5172065765,2025-01-05 18:45:00,28.32,utilities,3e8ec815,350fc8d8,10.0.0.18,0.10044846193242489,1.1624369975219664,-0.8187047343403819,-0.3084175531727507,-1.2293518186375458,0
1737425624,2025-01-09 13:49:00,8.31,travel,72aaa4be,1d924554,10.0.0.28,1.8954423443537594,-1.6548519674500726,0.989118395252107,0.811859896005014,1.0531050408631069,0
5261290991,2025-01-08 15:33:00,52.08,apparel,ad98840c,5b548f03,10.0.0.147,1.9990010053741365,-0.20409355371835375,1.7177166488922673,1.658398823362601,-1.2407048760218151,0
2910802312,2025-01-10 22:59:00,120.26,online,8e2685dd,29563892,10.0.0.190,-0.2535027271836933,0.04158488703092848,-1.8243304179774955,-1.087754651698606,-0.17077014169956653,0
6260156559,2025-01-06 19:30:00,53.95,grocery,a08059d9,d9b58e46,10.0.0.164,-0.02721248247904904,-0.9530093006158468,0.9844546455083392,-0.07200237658821376,0.9307001433042044,0
4634038409,2025-01-02 22:21:00,77.31,grocery,76a349bc,98c5b36f,10.0.0.105,-1.1571418596021432,1.0183686858237428,1.102804608385676,-0.17120199842976921,-0.9128379619434264,0
8580106728,2025-01-05 09:23:00,142.14,grocery,1ac08672,9e90beea,10.0.0.255,-0.5419891269485387,0.27424387420613155,-0.20496463515506846,0.7867821589725567,-0.3012190041458612,0
2148482493,2025-01-03 15:27:00,1.76,grocery,f0983b4b,d6abf6fb,10.0.0.178,0.08518098094950312,0.38294488638893665,-1.3509155163512547,-0.021166827889470212,-0.35063826452168295,0
3426792780,2025-01-05 11:03:00,130.09,electronics,780da0d1,9e293233,10.0.0.50,0.5634854849649914,1.1120160466509779,0.2505212389534453,-0.48258824495632546,-0.14776818096645736,0
1043015247,2025-01-02 16:18:00,14.04,travel,5ebd5957,30fcb818,10.0.0.55,1.0538803023237897,2.081833733190012,0.2132094574387318,0.7835139651864876,-0.24065122167951278,0
4033114831,2025-01-08 12:30:00,0.58,grocery,9dd8397d,4a349fee,10.0.0.217,0.569919498773442,-0.17316046052869194,-1.6969797422608617,0.9021450618237168,0.7545348397648974,0
2966387544,2025-01-04 05:38:00,13.6,travel,e26fbc8c,8319b7e7,10.0.0.89,1.7179250977719518,-0.4849048322168522,-0.9101681605275688,-0.5401563512838161,-0.8740303409896754,0
2173220953,2025-01-05 14:32:00,39.51,grocery,8def9017,96313604,10.0.0.223,0.001978064370259836,0.6113222082747366,0.4676489451398181,-0.015169525000922243,0.798839412400576,0
4873755329,2025-01-07 21:35:00,64.83,grocery,96905890,42ce223b,10.0.0.8,0.7035926638255903,0.4815193228552121,0.7289819541447154,-0.5209553550563852,0.27798530642220687,0
5171604196,2025-01-04 22:26:00,166.65,gas,d28ac354,4303de7b,10.0.0.241,-1.1144024039177196,0.9381690702791612,-0.13126183588951118,-0.9693072284044405,1.0106246362758073,0
8143210230,2025-01-08 16:39:00,43.7,online,1b705db5,ea6534f6,10.0.0.224,-1.2194113533242292,0.12892500285075417,0.6359716388131429,0.244142301442694,0.15071205605612184,0
8598990238,2025-01-09 12:21:00,97.8,pharmacy,7086e6db,35776e64,10.0.0.157,-1.1504639685862217,0.1469792381969772,-0.12774266724384653,-1.4784839940356456,0.021721269732563036,0
2479170586,2025-01-06 20:26:00,205.98,gas,64d22b36,c89b835c,10.0.0.147,-0.18015391726101315,0.9650729878918202,1.0097473401009984,1.27636228730245,0.48184049378720356,0
1998035583,2025-01-04 05:08:00,26.95,travel,77da6d9a,b9e65f56,10.0.0.66,0.0037075510566132275,-1.1148206756243284,-0.7547071712402178,1.1663445736493092,0.030306969223987297,0
8487148419,2025-01-10 15:45:00,42.38,pharmacy,246b48b9,75482d73,10.0.0.71,0.30684904407697383,-0.39359615233129297,-0.9209794789760066,0.735497328211695,0.3644156768401494,0
6897303092,2025-01-01 04:29:00,5.16,apparel,0ad5c6eb,f1361fd8,10.0.0.211,0.46809258807941495,0.15997573115552377,2.2698966323106333,-1.8959246298241161,0.5597566522027059,0
1796198025,2025-01-01 03:08:00,15.28,apparel,1483f444,390c318b,10.0.0.171,0.06665862946264071,-1.9109651773784573,-1.0744451621219377,1.505264405993336,0.14416376423092672,0
6647370245,2025-01-09 03:17:00,23.75,online,63b7228b,70b35dd8,10.0.0.230,-0.7615527353714486,-0.6687493540224566,2.0335151486293226,-0.322677246405519,-0.4729676580275818,0
1124182243,2025-01-02 00:12:00,26.15,utilities,695d2914,060b96e3,10.0.0.155,0.16367121110522906,-1.5080386241933066,1.9948359159585847,-1.5737306259890511,-1.5453314066892834,0
2148574097,2025-01-02 04:00:00,180.0,travel,6c82a418,9471afa9,10.0.0.229,1.2460711522079981,-1.6197576594981047,0.6099987030526044,0.6625944724262467,0.0435934680148755,0
8964157753,2025-01-08 14:46:00,5.34,gas,ebfb993e,1ade5c0b,10.0.0.142,-0.47245612109402274,-0.7838223351536885,-0.7386722376269294,-0.24035083375652863,-2.1875709775199397,0
5675548217,2025-01-07 11:31:00,221.62,apparel,be2efc29,58686125,10.0.0.98,0.24526467262911306,-0.10188990791080865,-0.1985263844263624,-0.37832604248409063,0.18563274703832564,0
7943199655,2025-01-09 13:04:00,26.39,restaurants,428d1587,bd421276,10.0.0.142,-1.7624174894675368,-1.6531014483700794,-0.3673870212616756,0.29368978418542013,2.3812144216724334,0
1804940994,2025-01-02 04:39:00,10.5,utilities,4f1e54a7,6558375b,10.0.0.141,0.5808447252130938,-0.2221034915590325,1.2193206333564182,0.2750602072633714,-0.03430434129472738,0
2087907554,2025-01-08 08:08:00,192.22,gas,1a06e879,e2c542b0,10.0.0.54,1.4536591067290066,-0.13452907234972405,0.11429124337140935,-0.3648638060553678,1.079617191090138,0
2445188026,2025-01-06 13:28:00,149.28,apparel,939fd923,7499ddf4,10.0.0.122,-0.002370421636013778,0.5110510708242038,-1.0993195073813888,-0.32904924681620873,0.6486358153320684,0
2625434496,2025-01-08 04:38:00,64.58,electronics,89348e95,61913aeb,10.0.0.149,-0.7436785148804178,0.8454888609904176,-2.093022545539006,0.03212919336639688,0.8347220772234822,0
1133301656,2025-01-04 04:31:00,64.29,pharmacy,b0b60a2a,2d9c5f34,10.0.0.64,-0.4650524723538453,1.316860987553255,-0.025218194382049294,-0.05572973545612567,-0.2054066524855813,0
3502328852,2025-01-08 14:53:00,131.41,pharmacy,4f1e1e2a,f17564c0,10.0.0.153,1.0462169121898706,-0.07548395247531717,-0.44439716916807476,0.08959714759165596,-0.033359975015717885,0
5639716185,2025-01-02 08:00:00,49.34,travel,22ddc8fc,e17a3d3c,10.0.0.117,-0.18417295123873675,0.8583668052246136,1.9095878458982805,0.11876020506415055,-0.3505075050847195,0
4834754838,2025-01-03 12:33:00,34.13,restaurants,272e82f4,2237a90f,10.0.0.237,0.055658727140010036,0.8506807509624634,-1.077906199629142,-0.0045605738166394315,0.6135501036369413,0
1543107448,2025-01-01 08:44:00,56.31,apparel,cfcbe2c3,8a82db24,10.0.0.110,0.7257624708494143,0.4688635310505786,-0.6784715957065673,-0.06777755950767529,-0.9336186268053842,0
1581598277,2025-01-09 13:01:00,106.88,grocery,7c3cab98,de035bc0,10.0.0.155,-0.4280412813619241,-0.20317761017493305,-0.6110522658065916,-0.6378042174377474,0.15367942505511287,0
7985499258,2025-01-02 13:58:00,376.1,apparel,ecf31a3f,98fd4a67,10.0.0.182,0.40619811539716016,0.3841597004829036,-1.4642875434303426,0.37349197187827504,-1.6545646120054278,0
5762569639,2025-01-09 10:33:00,29.59,apparel,a65fa574,776d4271,10.0.0.104,-1.4353557875383296,-0.46942007629506943,-1.1800396363805332,-0.23308063643055787,-0.404995653910743,0
8365619114,2025-01-03 00:56:00,3.52,online,9d5f4961,51affe65,10.0.0.143,0.8362843726256224,1.2349919126265871,1.73795697414521,0.09135386367898109,0.6378139333477596,0
6552243143,2025-01-06 00:38:00,55.64,online,7023b4ae,dbf755f4,10.0.0.139,0.7879874145005247,-1.0338142882893468,-0.7192261773919046,0.9232147943943106,-0.8861920795194567,0
8317961195,2025-01-10 17:57:00,15.03,restaurants,7c73799b,2be66912,10.0.0.103,0.6695752404452554,-0.273340388671098,-1.3008471090149196,1.1092350838432985,0.7237480127393235,0
3842624887,2025-01-04 13:21:00,56.55,apparel,8cfd34a0,2d9d6376,10.0.0.247,0.2682730854272895,1.364927567301093,-1.4277854609875213,2.2500315122892482,0.3166580718741901,0
6292991332,2025-01-09 10:26:00,49.61,pharmacy,4b00a79a,090567ac,10.0.0.171,0.41101905493588425,-1.0064920849843533,-0.5455199488908925,0.427818975061836,-1.892401242714274,0
7518470693,2025-01-01 22:33:00,45.71,electronics,e507f301,dee5ff27,10.0.0.2,-0.6628032199740344,-0.26816007582029977,3.055585243581999,-0.5829633264785089,-1.9797348903089178,0
4929276735,2025-01-03 14:04:00,64.6,utilities,37a44290,c0270354,10.0.0.106,-0.10462213188026329,-1.5657781755461684,0.6965255165440596,-0.6245594686019827,-0.10580970255485467,0
4626415002,2025-01-06 12:09:00,103.75,travel,ffa20ee0,479a1591,10.0.0.226,1.504181364378985,-2.018410118292219,-0.0548195866009714,-0.980212941095713,0.214073551502293,0
3120133359,2025-01-03 13:32:00,60.35,pharmacy,ad1367e6,2ad92818,10.0.0.156,-1.6410010501696781,0.8835121632764218,-2.5728405003065222,-0.8423405883814971,-0.7889347106681042,0
3181093429,2025-01-07 03:57:00,4.42,electronics,ae28958b,70855611,10.0.0.151,0.24682192382069443,-1.1365835419210124,-0.01400074419499735,0.9930075949697251,0.25658501602439576,0
4802156109,2025-01-04 12:10:00,266.64,gas,bb620693,d31bc0fd,10.0.0.226,-0.538892009852252,0.47920762669607536,-1.6740052250495339,-0.31504920958544913,1.4396474856413604,0
6361046678,2025-01-10 11:35:00,225.38,pharmacy,423baf78,0f866488,10.0.0.208,0.2782231103050211,0.6599778129754377,-0.9060059416066016,0.06731090305958252,0.9693786684600768,0
5979164243,2025-01-07 03:42:00,13.26,online,c328f965,cffe522d,10.0.0.159,-0.5896495438661273,-0.9013947389290226,0.06208448830688566,-0.46115164986843454,-2.517850601889995,0
8894234452,2025-01-07 21:56:00,31.55,online,ab36135b,af2ad52a,10.0.0.85,1.0704524437502547,-2.0298519573167404,0.6245269639466059,0.07124383440526516,-1.1724773136522681,0
8646017482,2025-01-02 23:28:00,33.79,pharmacy,248095c0,25c07ecd,10.0.0.233,0.7820365526031474,-0.32518549286808923,-0.27026062254956634,0.621221539530986,-0.1893562383173795,0
